,20070620,20070621,20070622,20070625,20070626,20070627,20070628,20070629,20070702,20070703,20070705,20070706,20070709,20070710,20070711,20070712,20070713,20070716,20070717,20070718,20070719,20070720,20070723,20070724,20070725,20070726,20070727,20070730,20070731,20070801,20070802,20070803,20070806,20070807,20070808,20070809,20070810,20070813,20070814,20070815,20070816,20070817,20070820,20070821,20070822,20070823,20070824,20070827,20070828,20070829,20070830,20070831,20070904,20070905,20070906,20070907,20070910,20070911,20070912,20070913,20070914,20070917,20070918,20070919,20070920
AAPL,0.014579056,0.015866597,0.015489977,0.015625069,0.016764566,0.016870622,0.016792866,0.016793019,0.017053237,0.017150861,0.017852953,0.01769346,0.017710823,0.017904207,0.017140041,0.016342498,0.015684913,0.015248407,0.014423496,0.013936159,0.012706309,0.012534199,0.012717606,0.013530355,0.014592585,0.017528617,0.01900343,0.020345034,0.022494956,0.025465633,0.026481727,0.026910527,0.028314641,0.02867399,0.028603468,0.028186538,0.029908998,0.02901831,0.027924704,0.026203294,0.029253988,0.030080513,0.028843907,0.028315868,0.027570106,0.025952467,0.023515116,0.023202397,0.023266181,0.022279052,0.019637338,0.018314296,0.018069067,0.019426631,0.020550423,0.020738523,0.021025127,0.021556579,0.020926655,0.020671506,0.019573993,0.019632519,0.019942772,0.017651803,0.016239639
AA,0.016826437,0.016324598,0.016405554,0.015849675,0.015987377,0.015981663,0.016553642,0.017206026,0.01772597,0.018451635,0.018587172,0.018110905,0.017562399,0.017903695,0.017610063,0.018268501,0.018031923,0.018096444,0.017474563,0.016657787,0.019740149,0.020762815,0.021921852,0.021917612,0.023178614,0.024566476,0.026368777,0.026327384,0.026964151,0.029469788,0.02681151,0.027080195,0.028453154,0.029579906,0.029454951,0.029548362,0.030778282,0.031098545,0.03162819,0.030719771,0.034872655,0.036105177,0.035248947,0.034551311,0.034945796,0.033465273,0.03042495,0.029869849,0.029409597,0.02822572,0.024158999,0.022292379,0.021195655,0.021033804,0.019921518,0.020010051,0.020810143,0.020694641,0.020198566,0.019863709,0.019883721,0.019853034,0.020136994,0.020243053,0.020255021
ABI,0.014835631,0.018458179,0.017100508,0.01572058,0.016367297,0.015946354,0.01559895,0.01492483,0.01438985,0.014038584,0.014364259,0.013676235,0.013353664,0.013618616,0.012982445,0.012381361,0.012160739,0.012302138,0.012219812,0.012255114,0.011869588,0.011636379,0.011619035,0.01165365,0.012570754,0.013852184,0.014451976,0.014654858,0.015014214,0.01610414,0.016562657,0.017133843,0.017675601,0.017896963,0.017464774,0.018698534,0.019501674,0.019800447,0.021089705,0.020967172,0.022133188,0.022423741,0.022220137,0.022299999,0.021881324,0.020645578,0.020221059,0.019593216,0.018136271,0.017431445,0.015768781,0.014972889,0.01481028,0.014370365,0.014080036,0.014035248,0.013775125,0.014130804,0.01431407,0.013798569,0.013449629,0.013177605,0.013008883,0.012635667,0.012478836
ABT,0.009607247,0.010934452,0.011408349,0.011814114,0.011961758,0.011742264,0.011492926,0.011830481,0.011640563,0.011677389,0.011585446,0.011308907,0.010892665,0.010726708,0.010264667,0.010658878,0.010467552,0.009845026,0.009941125,0.010536578,0.010614419,0.010798575,0.011230365,0.011475233,0.01221881,0.013315645,0.014150786,0.014739128,0.014999033,0.015248376,0.015813991,0.016172038,0.016475643,0.017044332,0.017165812,0.017167581,0.018229124,0.018666481,0.019124729,0.019160097,0.020591292,0.021621601,0.021489312,0.020931607,0.020730729,0.019379855,0.017817264,0.016781322,0.015949803,0.015135342,0.013476706,0.011974277,0.011467442,0.011269553,0.011027267,0.011172103,0.011093568,0.011527125,0.012046825,0.011770757,0.01143406,0.011374359,0.011967048,0.012028969,0.011727389
ACAS,0.009315259,0.012514369,0.011932334,0.012195492,0.012266326,0.014758167,0.014604975,0.014244037,0.013874971,0.013584411,0.013611947,0.013159849,0.013204872,0.013254021,0.01327127,0.011501587,0.01119381,0.011150135,0.011144893,0.01177007,0.012396242,0.012915247,0.01326209,0.013714945,0.015376454,0.018926347,0.020566519,0.022564188,0.025081792,0.029286836,0.030279796,0.030623006,0.032267096,0.033398833,0.033147981,0.034226124,0.035711085,0.035061977,0.033514041,0.031893699,0.035090516,0.037701555,0.037179603,0.036856579,0.036500223,0.033094203,0.030996931,0.030147901,0.029563019,0.027401387,0.023623027,0.020654111,0.019648044,0.019621754,0.018830815,0.018334055,0.018025931,0.018050622,0.017607382,0.016367968,0.015630246,0.015022907,0.014847973,0.013389632,0.013117299
ACE,0.010075162,0.010610457,0.011574399,0.011403255,0.011603626,0.011607225,0.011561815,0.011683797,0.011202837,0.012238405,0.012070262,0.011681145,0.011109558,0.011143132,0.010976539,0.011153323,0.011023023,0.010622112,0.010685659,0.009749222,0.009987652,0.01074403,0.011110451,0.012036818,0.013353627,0.01421956,0.015337175,0.016956923,0.01800331,0.019536713,0.020532898,0.021258079,0.022454437,0.023314431,0.02342522,0.025023868,0.027238573,0.026879855,0.027987912,0.027666087,0.030192557,0.031660803,0.032332511,0.031962771,0.031353691,0.029380734,0.026872987,0.02619943,0.02479876,0.024008022,0.021002425,0.019106263,0.017465886,0.016428666,0.01628733,0.016104568,0.01585596,0.015984523,0.01582077,0.015521512,0.015183958,0.014480748,0.014720263,0.014607297,0.014059687
ACS,0.007056894,0.00729724,0.008131547,0.008078371,0.009148757,0.009747662,0.00969269,0.01017943,0.010060861,0.009926919,0.010230379,0.010598822,0.010391057,0.010443116,0.01010702,0.010186888,0.009825848,0.008992498,0.008607603,0.008948364,0.00877461,0.008843736,0.009251799,0.009561394,0.010305772,0.011288536,0.012855762,0.013720943,0.014006812,0.015105671,0.016668249,0.017483679,0.018366217,0.018868824,0.019493202,0.020620547,0.024755122,0.025893139,0.027640176,0.027996841,0.027705702,0.028031123,0.027251002,0.027040245,0.02646404,0.024570515,0.019567609,0.018352725,0.017192378,0.015357821,0.014606807,0.013522938,0.0135621,0.013331665,0.012832431,0.012639549,0.012615008,0.012381251,0.011902826,0.011680055,0.011542065,0.011325479,0.011712509,0.011612235,0.01163885
ADBE,0.013822333,0.014725084,0.014330932,0.013678058,0.014156074,0.014061605,0.013934401,0.014053458,0.013678041,0.013402531,0.013477477,0.01292504,0.012591962,0.012961946,0.012402325,0.012239872,0.011851176,0.011107156,0.011198185,0.011493226,0.011417168,0.011659468,0.012153488,0.012330875,0.012846539,0.01428014,0.015662014,0.017010102,0.017711255,0.019206084,0.020204843,0.020750334,0.021462871,0.021998713,0.022379396,0.022949809,0.024011565,0.024046157,0.024248886,0.02407866,0.025749984,0.026434638,0.026244219,0.026099937,0.025484117,0.023536486,0.021732211,0.020747967,0.020406566,0.0191175,0.016733563,0.015633446,0.014649332,0.014180235,0.0139193,0.014206978,0.014225497,0.014272368,0.013935944,0.013923145,0.013578109,0.014047102,0.015274875,0.015118456,0.015462633
ADI,0.015520199,0.015247536,0.01522943,0.015234482,0.015451603,0.01565164,0.015182724,0.014929839,0.014681134,0.014913401,0.014565204,0.014083243,0.013632873,0.013472065,0.01322377,0.012837577,0.012564437,0.012305038,0.012473331,0.012539713,0.013133784,0.014166735,0.014788938,0.015978092,0.016480484,0.01798752,0.019506562,0.020588227,0.020972233,0.022421589,0.022430423,0.022391676,0.022745788,0.022591256,0.023201241,0.023243994,0.023724301,0.023751811,0.0238466,0.02305918,0.024806692,0.02507621,0.024806346,0.024865221,0.02495807,0.02402259,0.022348094,0.021346503,0.020668171,0.019587547,0.017679736,0.016854568,0.016585152,0.015614013,0.01449835,0.014325231,0.014825311,0.015074132,0.015111699,0.015127341,0.014771981,0.014178643,0.01440579,0.014023755,0.013749458
