,20070620,20070621,20070622,20070625,20070626,20070627,20070628,20070629,20070702,20070703,20070705,20070706,20070709,20070710,20070711,20070712,20070713,20070716,20070717,20070718,20070719,20070720,20070723,20070724,20070725,20070726,20070727,20070730,20070731,20070801,20070802,20070803,20070806,20070807,20070808,20070809,20070810,20070813,20070814,20070815,20070816,20070817,20070820,20070821,20070822,20070823,20070824,20070827,20070828,20070829,20070830,20070831,20070904,20070905,20070906,20070907,20070910,20070911,20070912,20070913,20070914,20070917,20070918,20070919,20070920
AAPL,-68846970.12745552,73351146.48172207,-71763083.7203712,36273818.57485429,-140806738.23181164,124071587.996037,11069352.037058998,92332022.16428733,92074283.46518844,283891614.87235194,80397238.20552821,-67275455.1575614,-260681628.45400712,20007806.833340276,-59854368.386113405,13396473.366198177,48447446.70016633,-35542369.239445426,45567280.30848826,-122020780.15737484,60186141.456265934,329456904.4321968,26446505.430307116,-272332610.52045804,178668458.55655912,53485654.20168313,-103081567.84140314,-59964071.43086759,-207699336.7959572,-14584968.511524003,-16521397.836378034,-84203181.1962862,66595620.37195232,-21545209.763753578,-92772032.6564944,-185455026.9428119,28290727.707797635,80785071.11476876,-76250405.79030879,-58552271.54732992,-56227831.9345216,-124534692.03669088,24675528.636646222,125902963.9364395,60524837.027719036,-38840247.418594345,141454680.40406635,-5889420.729199522,-25958622.59503504,186818710.75147069,76527283.22310603,20962638.74750241,143414839.79223347,-201649808.52103713,71846606.94139,-53561422.78991617,42874294.527609766,32868489.36616618,61235262.34728673,-105653501.36866575,32267396.69793822,31274891.92659216,151686995.84326968,-2256794.358448033,-20255976.869163264
AA,-4213954.8759938665,10949943.244028408,-6351222.436496853,9050462.589439001,14648984.594967872,43531136.237868205,2154210.0759445447,93467797.7068573,53052887.80501977,36272536.44931039,14513730.294668585,-16412084.724149413,5517860.7526806425,-13790205.036484513,5670806.880120026,-66493157.39384136,127061542.06246212,-26263476.047174606,-2911826.2480812618,-34619912.75697928,19027365.664004557,-38721868.26183229,26298401.079827514,30519657.253570817,27277162.271905877,-32360078.756827187,-13316177.972417487,-18134845.00354925,-27324484.160430647,-32174568.351160455,5310469.069761715,-10246242.28592728,-20005276.7096501,-3608180.5329879345,-12874775.861795457,-37787295.32793544,-23505607.033382844,-20636521.743985824,-9346905.938265244,-26501665.079699848,6126622.317930921,-31249602.141333945,-16685128.393600559,-6176695.135444061,-3500515.555428169,-29810555.47586654,-27802167.71101785,3349365.1431870004,-15666142.655566225,-2569665.9163274015,2244088.6002583513,-11752597.697926765,6596936.156523253,-10823642.653672105,14163493.384085625,-13764403.59407449,-4969470.827125939,15709738.917506177,-15467340.82662349,5988273.630784406,-13263711.348682504,15074077.247341778,15825309.089877121,6168966.512409253,19586500.271914758
ABI,10157757.603726182,19990946.599288702,9225089.217249224,6599051.232403452,12295548.30612367,16717149.058294827,8106167.128349032,7012508.596374988,11668044.606491536,7960010.441371245,14364417.423909267,10091583.984296968,4867088.058704003,2101733.3697934872,1091124.1788305694,-2896976.464581536,5903056.360524685,4783866.372283168,-6041905.966486306,-5120577.025898381,1373435.4769413131,-11477642.273583496,-3554636.5277976305,-3320638.728038297,12729317.835893646,6490946.890722265,136435.0443953307,-2439021.24603446,934681.1337349752,2271173.8588831597,-322361.4163954888,1014442.3986968632,-2968877.7242409755,14303713.516554393,2732476.0053610904,12373211.053568656,-8042680.0308191255,-3028408.0834685457,12073149.532523476,-2520803.1607921505,4405992.82674228,7255410.155800283,2508502.2239952115,3864945.5488154246,-4810719.290423551,-2602317.7975112605,4843710.12724722,4459829.197691531,1091581.6129989545,2615460.0256417566,792138.9376201946,780186.4855124026,3609457.9609039202,-1896686.5876985616,1768757.1728311758,1380806.2619204586,-349052.08369850373,363810.7068560482,-2283887.717186711,-1107610.1080959754,3938821.1468454665,201299.10558354022,1139638.5912263447,3550574.0634814412,1584493.0328653683
ABT,20449135.623639386,18670412.846220095,-3757811.548531071,38781445.667166546,21851336.4503689,3804806.964540887,5091246.385732112,-3156754.909075692,-3181422.461717384,-1592679.233447795,-4949511.722540905,10331059.751676545,-6022899.897284877,11768614.143647632,35726071.16875602,43915589.55733881,-27196375.291044597,4810249.229843674,11211491.775681715,68615391.04571493,-19834771.067994628,-6198923.659147893,8382774.452889922,-1414537.0953147772,2910481.60410357,8231949.260667103,6179804.290634554,10412158.312739724,-7856812.138490986,32021908.344515614,8845123.569962079,26526968.50335855,-29557190.117231566,-36540393.65560475,22644483.969390027,27146336.68818708,12351522.963168819,15031910.904544778,5813879.242195286,-3743654.039138441,16102083.111827185,2276519.595968987,-4270170.19482765,13159748.891543735,390718.7863350344,-8415704.377800403,23390939.42063742,-7306650.87958618,-21430401.00246127,4939160.928676328,11534680.935085615,3168887.7069757143,-6005631.057466284,-2045419.7759162502,18115270.363832235,-12987291.04278458,6201640.30484407,-11490802.712649569,-4639032.984094158,25308923.907271475,-1939271.6965844692,295202.5474056097,-20178263.096902978,-16232678.17876924,14839183.3290133
ACAS,-46526694.10623839,-2137261.4884497765,-8474966.322934326,-14329510.164247384,-11868433.469132712,-1037176.4462288424,4194325.4877445055,-5612733.907080167,2593759.8628363493,3557291.780118822,865851.0856071883,-3873635.421191075,12501155.646908112,-9224233.028541937,-2962503.4589182413,298807.36169498076,-1985265.9068306475,-5671135.915104854,3730141.964639207,-1309538.6005472976,-1390792.1937713875,3503110.8769103554,-5107502.202492637,-16349076.933079485,-875957.3094887495,-9817921.645909755,-9128912.421672763,8476051.928456303,4314354.086780666,-9535824.310400382,-3503663.0119918445,-8925394.194852138,-2865286.336868141,-1937388.8076656307,-6625006.261952211,11105604.340715667,9978070.142736347,-6205801.25704937,-2830515.3473196942,-6599397.225803489,-5847518.422029049,5644476.337226413,-227022.73271158332,3632131.209968488,-856868.5671582345,-879927.6677140155,-700049.9214833226,-534044.6016796479,-2617730.0791209936,2824328.526595616,-2856261.3885631007,3602848.133251751,3665367.496392049,-2585132.942763434,-2345332.101871939,4233358.461530562,-5729150.577491239,-609056.0478834537,657945.3355609691,2596019.764359208,2284278.114583871,1020060.7935450685,14933145.660811469,-4772690.470245269,-331283.7371168518
ACE,3581596.484711491,1410958.5653317012,11967560.694159131,14249997.314598527,-15183665.129417911,-908248.8662146433,11042598.433912678,9143701.688769601,7566746.517905638,11012084.358094614,6097413.469195814,156342.46289967085,-6618355.619004122,-3264624.6113355863,-4215084.156584872,276301.31794847123,7729346.979512823,-1770660.365435157,-4069715.928425895,2180443.936486667,6161.203800530242,504583.5810134373,-1974984.4827616303,-5295700.352586147,-927182.1843186445,-12100492.770344287,-4853111.367904426,-169696.66866906284,-1776005.5996197665,341283.9256574954,-12273324.64289837,-6617501.555590753,-993643.3639739763,-4685583.830439607,2234345.132050927,8825077.83504887,685542.4988993015,-6174755.970874643,2131744.4462265233,9350843.581778219,-2692262.8563211584,-4670579.821316691,-1044100.6158779736,898075.067976692,-1631705.3194892781,4415102.573318748,3428729.8917836067,1681279.1958295421,-4278512.961665359,-1008853.563711893,1434273.6077116022,4806695.0519385375,600840.2520839515,-5234425.131884068,-446218.3392310321,1396849.1301331783,6963458.883615876,-3108400.6166214333,-648018.6557044564,332015.1572941947,452455.1364495578,75833.76984968992,-288429.058818344,-5282097.926286061,-5443426.490585686
ACS,-1278567.4051044923,-4167253.4205256104,1566501.216282879,-245458.66307399003,-3703575.4869054426,-1202441.7296557669,-253636.19588325062,2745154.4318983457,526137.723081654,269903.3734957554,2858910.195379599,1159607.874182667,-887368.7019617687,-1806933.3627495999,1128471.8492866391,-1704103.1777931696,1212530.875896234,662116.6341963295,1124916.923797797,-6893909.610529147,1094504.6185292834,2439844.6716117444,-16931.96026280546,2305621.574287163,2221747.460745034,3898388.2028331775,3413133.7713018325,4583294.741007089,-6468475.555404427,-1143893.0211362394,-535535.6342889743,-2114058.640884292,1314218.274236917,-13066725.082201786,279915.6700781804,777687.5689233032,385722.9601041313,3922785.5044312296,-2721075.0574252196,2859037.6343909395,7744112.253468076,6581823.566297562,1409236.9639665654,9043878.395844623,12246450.203871453,8221717.868640776,1637432.445131728,2093090.04022689,-2398395.6705268985,8235032.826824399,3556861.8919015746,-2139801.8097445555,1251301.5054223172,-1478177.5377104261,1550533.322054838,219673.9067402998,-571435.2894473721,-64195.25801123427,237735.8007998134,4941484.676847316,39720.17894959704,-1964491.540675048,3507475.1546032536,3780023.453775046,4629128.24251827
ADBE,-7690855.806201441,-9140414.524724357,-7913154.074334126,-7488153.42015965,-9543602.813232452,23121946.102338545,8387320.556223326,-10594295.034638746,1411453.8009461772,11220129.976429613,6609396.267697348,7295457.3948225,-17448222.834549893,-8384538.384230103,3134818.9948700545,6251839.117177538,-11258081.513313677,-5038697.231934438,-4772216.10690896,-11038199.463938398,4865007.36860063,-31233959.188076064,3053177.4072678084,-3365729.1945986226,-13030975.80521311,-21767503.353848558,22321947.246468905,-32561270.97152823,-12733514.059798809,-31284971.069060102,753819.3446125617,-16729863.864677636,2087508.4983391669,-3815145.8847064693,-2151061.8264250453,1422233.0789465406,2360264.921575737,-5642329.0876836935,-6159691.987056542,-325975.27336342336,5754664.321369709,10887572.629434643,253465.9481936691,4477666.972901836,-7606147.645919108,11169271.2880805,-13208373.815696536,9676483.88486146,-4616885.087204584,15169003.59683147,11623069.371186348,3115121.7771254093,13326509.096400185,3462545.3811132004,-286190.4755343929,909427.892948441,-4913149.986549665,13990851.904541025,1989684.0358044454,-11899874.538553871,12335777.99130598,-4180041.4796317345,-2978837.6557406923,-10468555.008836828,-3832231.6062776214
ADI,6595601.345706656,29130935.316064637,17984788.665906817,17533025.305585284,-16189431.703208312,20390625.929694034,-3201675.340173952,859718.6244696855,4839595.398802499,-2178410.5930354544,6948736.480090584,6104730.573933398,-19385256.173248846,6394666.23951981,-6799763.240766638,169509.19265005543,-4470050.814435134,-1519288.644278989,-3801790.7900581863,-9753846.526291547,857296.7164944303,5272154.267496467,-1756146.7515341484,-2130933.0197694763,-5383287.898687624,1185176.4343680248,2065316.3107847762,-1880087.3952013447,-1183401.6109366529,-780180.9384808304,6829676.491906236,-1649074.06783896,-2821428.785902137,-3002112.599774032,3781069.336873712,-3456369.9389928905,-3881829.6932802745,-348782.5808962927,-4595935.90772734,-4624239.574783135,-5018994.448439957,-45317.68734551309,4090712.1761302515,-6288722.417030767,5208518.600350807,-11529194.863919245,-633691.0128973639,886824.5779926743,-3522274.4275729577,3767126.3955184645,-1420968.0802464855,-2067415.484254943,2411780.156327452,-2750098.764438506,3551922.6917954367,-941773.4109556603,6809944.248917374,-2333489.327901176,-7255239.732483495,-8508937.900531258,-2631667.6718755756,-1306241.5733044532,-1924970.8961112981,-1292273.4002100814,157815.33918284217
